Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
1210,10/2/2020,8:00 AM,Delhi,0,0,250613,5401,282752
1211,10/2/2020,8:00 AM,Goa,0,0,28525,440,33942
1212,10/2/2020,8:00 AM,Gujarat,0,0,118433,3460,138583
1213,10/2/2020,8:00 AM,Karnataka,0,0,492412,8994,611837
1214,10/2/2020,8:00 AM,Madhya Pradesh,0,0,107279,2336,130088
1215,10/2/2020,8:00 AM,Maharashtra,0,0,1104426,37056,1400922
1216,10/3/2020,8:00 AM,Delhi,0,0,253784,5438,285672
1217,10/3/2020,8:00 AM,Goa,0,0,29004,442,34455
1218,10/3/2020,8:00 AM,Gujarat,0,0,119683,3475,139893
1219,10/3/2020,8:00 AM,Karnataka,0,0,499506,9119,620630
1220,10/3/2020,8:00 AM,Madhya Pradesh,0,0,109611,2372,132107
1221,10/3/2020,8:00 AM,Maharashtra,0,0,1117720,37480,1416513
1222,10/4/2020,8:00 AM,Delhi,0,0,257224,5472,287930
1223,10/4/2020,8:00 AM,Goa,0,0,29527,450,34900
1224,10/4/2020,8:00 AM,Gujarat,0,0,120987,3487,141236
1225,10/4/2020,8:00 AM,Karnataka,0,0,508495,9219,630516
1226,10/4/2020,8:00 AM,Madhya Pradesh,0,0,111712,2399,133918
1227,10/4/2020,8:00 AM,Maharashtra,0,0,1134555,37758,1430861
1228,10/5/2020,8:00 AM,Delhi,0,0,260350,5510,290613
1229,10/5/2020,8:00 AM,Goa,0,0,30033,456,35328
1230,10/5/2020,8:00 AM,Gujarat,0,0,122233,3496,142538
1231,10/5/2020,8:00 AM,Karnataka,0,0,515782,9286,640661
1232,10/5/2020,8:00 AM,Madhya Pradesh,0,0,113832,2434,135638
1233,10/5/2020,8:00 AM,Maharashtra,0,0,1149603,38084,1443409
1234,10/6/2020,8:00 AM,Delhi,0,0,263938,5542,292560
1235,10/6/2020,8:00 AM,Goa,0,0,30456,460,35719
1236,10/6/2020,8:00 AM,Gujarat,0,0,123638,3509,143865
1237,10/6/2020,8:00 AM,Karnataka,0,0,522846,9370,647712
1238,10/6/2020,8:00 AM,Madhya Pradesh,0,0,115878,2463,137098
1239,10/6/2020,8:00 AM,Maharashtra,0,0,1162585,38347,1453653
1240,10/7/2020,8:00 AM,Delhi,0,0,266935,5581,295236
1241,10/7/2020,8:00 AM,Goa,0,0,31050,468,36238
1242,10/7/2020,8:00 AM,Gujarat,0,0,125111,3519,145200
1243,10/7/2020,8:00 AM,Karnataka,0,0,533074,9461,657705
1244,10/7/2020,8:00 AM,Madhya Pradesh,0,0,118039,2488,138668
1245,10/7/2020,8:00 AM,Maharashtra,0,0,1179726,38717,1465911
1246,10/8/2020,8:00 AM,Delhi,0,0,270305,5616,298107
1247,10/8/2020,8:00 AM,Goa,0,0,31444,477,36670
1248,10/8/2020,8:00 AM,Gujarat,0,0,126657,3531,146673
1249,10/8/2020,8:00 AM,Karnataka,0,0,542906,9574,668652
1250,10/8/2020,8:00 AM,Madhya Pradesh,0,0,120267,2518,140307
1251,10/8/2020,8:00 AM,Maharashtra,0,0,1196441,39072,1480489
1252,10/9/2020,8:00 AM,Delhi,0,0,272948,5653,300833
1253,10/9/2020,8:00 AM,Goa,0,0,31902,484,37102
1254,10/9/2020,8:00 AM,Gujarat,0,0,127786,3538,147789
1255,10/9/2020,8:00 AM,Karnataka,0,0,552519,9675,679356
1256,10/9/2020,8:00 AM,Madhya Pradesh,0,0,122687,2547,142022
1257,10/9/2020,8:00 AM,Maharashtra,0,0,1212016,39430,1493884
1258,10/10/2020,8:00 AM,Delhi,0,0,276046,5692,303693
1259,10/10/2020,8:00 AM,Goa,0,0,32317,491,37591
1260,10/10/2020,8:00 AM,Gujarat,0,0,129304,3547,149032
1261,10/10/2020,8:00 AM,Karnataka,0,0,561610,9789,690269
1262,10/10/2020,8:00 AM,Madhya Pradesh,0,0,124887,2574,143629
1263,10/10/2020,8:00 AM,Maharashtra,0,0,1229339,39732,1506018
1264,10/11/2020,8:00 AM,Delhi,0,0,278812,5740,306559
1265,10/11/2020,8:00 AM,Goa,0,0,32777,499,37934
1266,10/11/2020,8:00 AM,Gujarat,0,0,130760,3557,150253
1267,10/11/2020,8:00 AM,Karnataka,0,0,569947,9891,700786
1268,10/11/2020,8:00 AM,Madhya Pradesh,0,0,127034,2599,145245
1269,10/11/2020,8:00 AM,Maharashtra,0,0,1255779,40040,1517434
1270,10/12/2020,8:00 AM,Delhi,0,0,281869,5769,309339
1271,10/12/2020,8:00 AM,Goa,0,0,33203,507,38366
1272,10/12/2020,8:00 AM,Gujarat,0,0,132173,3566,151434
1273,10/12/2020,8:00 AM,Karnataka,0,0,580054,9966,710309
1274,10/12/2020,8:00 AM,Madhya Pradesh,0,0,129019,2624,146820
1275,10/12/2020,8:00 AM,Maharashtra,0,0,1266240,40349,1528226
1276,10/13/2020,8:00 AM,Delhi,0,0,284844,5809,311188
1277,10/13/2020,8:00 AM,Goa,0,0,33698,511,38674
1278,10/13/2020,8:00 AM,Gujarat,0,0,133615,3574,152603
1279,10/13/2020,8:00 AM,Karnataka,0,0,592084,10036,717915
1280,10/13/2020,8:00 AM,Madhya Pradesh,0,0,130721,2645,148298
1281,10/13/2020,8:00 AM,Maharashtra,0,0,1281896,40514,1535315
1282,10/14/2020,8:00 AM,Delhi,0,0,286880,5854,314224
1283,10/14/2020,8:00 AM,Goa,0,0,34252,514,39082
1284,10/14/2020,8:00 AM,Gujarat,0,0,134990,3584,153761
1285,10/14/2020,8:00 AM,Karnataka,0,0,602505,10123,726106
1286,10/14/2020,8:00 AM,Madhya Pradesh,0,0,132429,2671,149761
1287,10/14/2020,8:00 AM,Maharashtra,0,0,1297252,40701,1543837
1288,10/15/2020,8:00 AM,Delhi,0,0,289747,5898,317548
1289,10/15/2020,8:00 AM,Goa,0,0,34731,519,39438
1290,10/15/2020,8:00 AM,Gujarat,0,0,136404,3595,154936
1291,10/15/2020,8:00 AM,Karnataka,0,0,611167,10198,735371
1292,10/15/2020,8:00 AM,Madhya Pradesh,0,0,138158,2686,155276
1293,10/15/2020,8:00 AM,Maharashtra,0,0,1316769,40859,1554389
1294,10/16/2020,8:00 AM,Delhi,0,0,292502,5924,321031
1295,10/16/2020,8:00 AM,Goa,0,0,35161,525,39770
1296,10/16/2020,8:00 AM,Gujarat,0,0,137733,3606,156121
1297,10/16/2020,8:00 AM,Karnataka,0,0,620008,10283,743848
1298,10/16/2020,8:00 AM,Madhya Pradesh,0,0,139717,2710,156584
1299,10/16/2020,8:00 AM,Maharashtra,0,0,1330483,41196,1564615
1300,10/17/2020,8:00 AM,Delhi,0,0,295699,5946,324459
1301,10/17/2020,8:00 AM,Goa,0,0,35610,531,40091
1302,10/17/2020,8:00 AM,Gujarat,0,0,139012,3617,157312
1303,10/17/2020,8:00 AM,Karnataka,0,0,628588,10356,751390
1304,10/17/2020,8:00 AM,Madhya Pradesh,0,0,141273,2735,157936
1305,10/17/2020,8:00 AM,Maharashtra,0,0,1344368,41502,1576062
1306,10/18/2020,8:00 AM,Delhi,0,0,298853,5981,327718
1307,10/18/2020,8:00 AM,Goa,0,0,36035,538,40400
1308,10/18/2020,8:00 AM,Gujarat,0,0,140282,3626,158473
1309,10/18/2020,8:00 AM,Karnataka,0,0,637481,10427,758574
1310,10/18/2020,8:00 AM,Madhya Pradesh,0,0,142707,2753,159158
1311,10/18/2020,8:00 AM,Maharashtra,0,0,1358606,41965,1586321
1312,10/19/2020,8:00 AM,Delhi,0,0,301716,6009,331017
1313,10/19/2020,8:00 AM,Goa,0,0,36395,544,40587
1314,10/19/2020,8:00 AM,Gujarat,0,0,141515,3635,159564
1315,10/19/2020,8:00 AM,Karnataka,0,0,645825,10478,765586
1316,10/19/2020,8:00 AM,Madhya Pradesh,0,0,144134,2773,160188
1317,10/19/2020,8:00 AM,Maharashtra,0,0,1369810,42115,1595381
1318,10/20/2020,8:00 AM,Delhi,0,0,304561,6040,333171
1319,10/20/2020,8:00 AM,Goa,0,0,36914,549,40746
1320,10/20/2020,8:00 AM,Gujarat,0,0,142662,3643,160560
1321,10/20/2020,8:00 AM,Karnataka,0,0,653829,10542,770604
1322,10/20/2020,8:00 AM,Madhya Pradesh,0,0,145421,2786,161203
1323,10/20/2020,8:00 AM,Maharashtra,0,0,1384879,42240,1601365
1324,10/21/2020,8:00 AM,Delhi,0,0,306747,6081,336750
1325,10/21/2020,8:00 AM,Goa,0,0,37275,555,41031
1326,10/21/2020,8:00 AM,Gujarat,0,0,143790,3651,161686
1327,10/21/2020,8:00 AM,Karnataka,0,0,662329,10608,776901
1328,10/21/2020,8:00 AM,Madhya Pradesh,0,0,146860,2811,162178
1329,10/21/2020,8:00 AM,Maharashtra,0,0,1392308,42453,1609516
1330,10/22/2020,8:00 AM,Delhi,0,0,310191,6128,340436
1331,10/22/2020,8:00 AM,Goa,0,0,37683,557,41339
1332,10/22/2020,8:00 AM,Gujarat,0,0,144970,3660,162823
1333,10/22/2020,8:00 AM,Karnataka,0,0,671618,10696,782773
1334,10/22/2020,8:00 AM,Madhya Pradesh,0,0,148082,2828,163296
1335,10/22/2020,8:00 AM,Maharashtra,0,0,1415679,42633,1617658
1336,10/23/2020,8:00 AM,Delhi,0,0,312918,6163,344318
1337,10/23/2020,8:00 AM,Goa,0,0,38031,564,41586
1338,10/23/2020,8:00 AM,Gujarat,0,0,146171,3667,163959
1339,10/23/2020,8:00 AM,Karnataka,0,0,684835,10770,788551
1340,10/23/2020,8:00 AM,Madhya Pradesh,0,0,149353,2842,164341
1341,10/23/2020,8:00 AM,Maharashtra,0,0,1431856,42831,1625197
1342,10/24/2020,8:00 AM,Delhi,0,0,316214,6189,348404
1343,10/24/2020,8:00 AM,Goa,0,0,38421,568,41813
1344,10/24/2020,8:00 AM,Gujarat,0,0,147435,3673,165071
1345,10/24/2020,8:00 AM,Karnataka,0,0,693584,10821,793907
1346,10/24/2020,8:00 AM,Madhya Pradesh,0,0,150678,2855,165294
1347,10/24/2020,8:00 AM,Maharashtra,0,0,1445103,43015,1632544
1348,10/25/2020,8:00 AM,Delhi,0,0,319828,6225,352520
1349,10/25/2020,8:00 AM,Goa,0,0,38769,570,42031
1350,10/25/2020,8:00 AM,Gujarat,0,0,148448,3679,166092
1351,10/25/2020,8:00 AM,Karnataka,0,0,700737,10873,798378
1352,10/25/2020,8:00 AM,Madhya Pradesh,0,0,151946,2875,166298
1353,10/25/2020,8:00 AM,Maharashtra,0,0,1455107,43152,1638961
1354,10/26/2020,8:00 AM,Delhi,0,0,323654,6258,356656
1355,10/26/2020,8:00 AM,Goa,0,0,39090,576,42242
1356,10/26/2020,8:00 AM,Gujarat,0,0,149411,3686,167011
1357,10/26/2020,8:00 AM,Karnataka,0,0,710843,10905,802817
1358,10/26/2020,8:00 AM,Madhya Pradesh,0,0,153127,2885,167249
1359,10/26/2020,8:00 AM,Maharashtra,0,0,1460755,43264,1645020
1360,10/27/2020,8:00 AM,Delhi,0,0,327390,6312,359488
1361,10/27/2020,8:00 AM,Goa,0,0,39433,582,42532
1362,10/27/2020,8:00 AM,Gujarat,0,0,150513,3690,167919
1363,10/27/2020,8:00 AM,Karnataka,0,0,719558,10947,805947
1364,10/27/2020,8:00 AM,Madhya Pradesh,0,0,154222,2890,167969
1365,10/27/2020,8:00 AM,Maharashtra,0,0,1470660,43348,1648665
1366,10/28/2020,8:00 AM,Delhi,0,0,330112,6356,364341
1367,10/28/2020,8:00 AM,Goa,0,0,39778,585,42747
1368,10/28/2020,8:00 AM,Gujarat,0,0,151751,3695,168911
1369,10/28/2020,8:00 AM,Karnataka,0,0,727298,10991,809638
1370,10/28/2020,8:00 AM,Madhya Pradesh,0,0,155232,2898,168483
1371,10/28/2020,8:00 AM,Maharashtra,0,0,1478496,43463,1654028
1372,10/29/2020,8:00 AM,Delhi,0,0,334240,6396,370014
1373,10/29/2020,8:00 AM,Goa,0,0,39974,592,42968
1374,10/29/2020,8:00 AM,Gujarat,0,0,152858,3701,169891
1375,10/29/2020,8:00 AM,Karnataka,0,0,733558,11046,812784
1376,10/29/2020,8:00 AM,Madhya Pradesh,0,0,156264,2913,169271
1377,10/29/2020,8:00 AM,Maharashtra,0,0,1486926,43554,1660766
1378,10/30/2020,8:00 AM,Delhi,0,0,338378,6423,375753
1379,10/30/2020,8:00 AM,Goa,0,0,40168,597,43201
1380,10/30/2020,8:00 AM,Gujarat,0,0,153941,3705,170878
1381,10/30/2020,8:00 AM,Karnataka,0,0,741219,11091,816809
1382,10/30/2020,8:00 AM,Madhya Pradesh,0,0,157381,2929,169999
1383,10/30/2020,8:00 AM,Maharashtra,0,0,1494809,43710,1666668
1384,10/31/2020,8:00 AM,Delhi,0,0,342811,6470,381644
1385,10/31/2020,8:00 AM,Goa,0,0,40409,602,43416
1386,10/31/2020,8:00 AM,Gujarat,0,0,154968,3711,171847
1387,10/31/2020,8:00 AM,Karnataka,0,0,749740,11140,820398
1388,10/31/2020,8:00 AM,Madhya Pradesh,0,0,158455,2941,170690
1389,10/31/2020,8:00 AM,Maharashtra,0,0,1503050,43837,1672858
1390,11/1/2020,8:00 AM,Delhi,0,0,347476,6511,386706
1391,11/1/2020,8:00 AM,Goa,0,0,40678,604,43626
1392,11/1/2020,8:00 AM,Gujarat,0,0,155982,3716,172782
1393,11/1/2020,8:00 AM,Karnataka,0,0,757208,11168,823412
1394,11/1/2020,8:00 AM,Madhya Pradesh,0,0,159479,2951,171359
1395,11/1/2020,8:00 AM,Maharashtra,0,0,1510353,43911,1678406
1396,11/2/2020,8:00 AM,Delhi,0,0,351635,6562,392370
1397,11/2/2020,8:00 AM,Goa,0,0,40915,609,43768
1398,11/2/2020,8:00 AM,Gujarat,0,0,157110,3721,173642
1399,11/2/2020,8:00 AM,Karnataka,0,0,765261,11192,827064
1400,11/2/2020,8:00 AM,Madhya Pradesh,0,0,160586,2958,172082
1401,11/2/2020,8:00 AM,Maharashtra,0,0,1514079,44024,1683775
1402,11/3/2020,8:00 AM,Delhi,0,0,356459,6604,396371
1403,11/3/2020,8:00 AM,Goa,0,0,41123,616,43954
1404,11/3/2020,8:00 AM,Gujarat,0,0,158114,3725,174517
1405,11/3/2020,8:00 AM,Karnataka,0,0,773595,11221,829640
1406,11/3/2020,8:00 AM,Madhya Pradesh,0,0,161454,2965,172717
1407,11/3/2020,8:00 AM,Maharashtra,0,0,1524304,44128,1687784
1408,11/4/2020,8:00 AM,Delhi,0,0,360069,6652,403096
1409,11/4/2020,8:00 AM,Goa,0,0,41362,618,44189
1410,11/4/2020,8:00 AM,Gujarat,0,0,159311,3731,175471
1411,11/4/2020,8:00 AM,Karnataka,0,0,780735,11247,832396
1412,11/4/2020,8:00 AM,Madhya Pradesh,0,0,162366,2974,173384
1413,11/4/2020,8:00 AM,Maharashtra,0,0,1531277,44248,1692693
1414,11/5/2020,8:00 AM,Delhi,0,0,365866,6703,409938
1415,11/5/2020,8:00 AM,Goa,0,0,41611,626,44372
1416,11/5/2020,8:00 AM,Gujarat,0,0,160333,3737,176446
1417,11/5/2020,8:00 AM,Karnataka,0,0,788780,11281,835773
1418,11/5/2020,8:00 AM,Madhya Pradesh,0,0,163250,2987,174091
1419,11/5/2020,8:00 AM,Maharashtra,0,0,1540005,44548,1698198
1420,11/6/2020,8:00 AM,Delhi,0,0,371155,6769,416653
1421,11/6/2020,8:00 AM,Goa,0,0,41849,630,44544
1422,11/6/2020,8:00 AM,Gujarat,0,0,161388,3744,177436
1423,11/6/2020,8:00 AM,Karnataka,0,0,794503,11312,838929
1424,11/6/2020,8:00 AM,Madhya Pradesh,0,0,164067,2992,174825
1425,11/6/2020,8:00 AM,Maharashtra,0,0,1551282,44804,1703444
1426,11/7/2020,8:00 AM,Delhi,0,0,377276,6833,423831
1427,11/7/2020,8:00 AM,Goa,0,0,42056,633,44747
1428,11/7/2020,8:00 AM,Gujarat,0,0,162709,3748,178471
1429,11/7/2020,8:00 AM,Karnataka,0,0,797204,11347,841889
1430,11/7/2020,8:00 AM,Madhya Pradesh,0,0,164923,3004,175603
1431,11/7/2020,8:00 AM,Maharashtra,0,0,1562342,44965,1710314
1432,11/8/2020,8:00 AM,Delhi,0,0,383614,6912,430784
1433,11/8/2020,8:00 AM,Goa,0,0,42239,641,44916
1434,11/8/2020,8:00 AM,Gujarat,0,0,163640,3753,179517
1435,11/8/2020,8:00 AM,Karnataka,0,0,799439,11369,844147
1436,11/8/2020,8:00 AM,Madhya Pradesh,0,0,165715,3017,176468
1437,11/8/2020,8:00 AM,Maharashtra,0,0,1569090,45115,1714273
1438,11/9/2020,8:00 AM,Delhi,0,0,389683,6989,438529
1439,11/9/2020,8:00 AM,Goa,0,0,42446,643,45065
1440,11/9/2020,8:00 AM,Gujarat,0,0,164459,3760,180537
1441,11/9/2020,8:00 AM,Karnataka,0,0,801799,11391,846887
1442,11/9/2020,8:00 AM,Madhya Pradesh,0,0,166403,3028,177359
1443,11/9/2020,8:00 AM,Maharashtra,0,0,1577322,45240,1719858
1444,11/10/2020,8:00 AM,Delhi,0,0,396697,7060,443552
1445,11/10/2020,8:00 AM,Goa,0,0,42678,647,45209
1446,11/10/2020,8:00 AM,Gujarat,0,0,165452,3765,181508
1447,11/10/2020,8:00 AM,Karnataka,0,0,804485,11410,848850
1448,11/10/2020,8:00 AM,Madhya Pradesh,0,0,167084,3034,178168
1449,11/10/2020,8:00 AM,Maharashtra,0,0,1581373,45325,1723135
1450,11/11/2020,8:00 AM,Delhi,0,0,402854,7143,451382
1451,11/11/2020,8:00 AM,Goa,0,0,42877,651,45389
1452,11/11/2020,8:00 AM,Gujarat,0,0,166331,3770,182557
1453,11/11/2020,8:00 AM,Karnataka,0,0,808700,11430,851212
1454,11/11/2020,8:00 AM,Madhya Pradesh,0,0,167877,3042,179068
1455,11/11/2020,8:00 AM,Maharashtra,0,0,1588091,45435,1726926
1456,11/12/2020,8:00 AM,Delhi,0,0,410118,7228,459975
1457,11/12/2020,8:00 AM,Goa,0,0,43029,656,45498
1458,11/12/2020,8:00 AM,Gujarat,0,0,167683,3776,183682
1459,11/12/2020,8:00 AM,Karnataka,0,0,811581,11453,853796
1460,11/12/2020,8:00 AM,Madhya Pradesh,0,0,168568,3055,179951
1461,11/12/2020,8:00 AM,Maharashtra,0,0,1597255,45560,1731833
1462,11/13/2020,8:00 AM,Delhi,0,0,416580,7332,467028
1463,11/13/2020,8:00 AM,Goa,0,0,43221,656,45605
1464,11/13/2020,8:00 AM,Gujarat,0,0,168858,3785,184964
1465,11/13/2020,8:00 AM,Karnataka,0,0,814949,11474,855912
1466,11/13/2020,8:00 AM,Madhya Pradesh,0,0,169260,3065,180997
1467,11/13/2020,8:00 AM,Maharashtra,0,0,1605064,45682,1736329
1468,11/14/2020,8:00 AM,Delhi,0,0,423078,7423,474830
1469,11/14/2020,8:00 AM,Goa,0,0,43388,658,45761
1470,11/14/2020,8:00 AM,Gujarat,0,0,169936,3791,186116
1471,11/14/2020,8:00 AM,Karnataka,0,0,818392,11491,857928
1472,11/14/2020,8:00 AM,Madhya Pradesh,0,0,170093,3076,182045
1473,11/14/2020,8:00 AM,Maharashtra,0,0,1609607,45809,1740461
1474,11/15/2020,8:00 AM,Delhi,0,0,430195,7519,482170
1475,11/15/2020,8:00 AM,Goa,0,0,43533,659,45845
1476,11/15/2020,8:00 AM,Gujarat,0,0,170931,3797,187240
1477,11/15/2020,8:00 AM,Karnataka,0,0,820590,11508,860082
1478,11/15/2020,8:00 AM,Madhya Pradesh,0,0,170969,3083,183057
1479,11/15/2020,8:00 AM,Maharashtra,0,0,1612314,45914,1744698
1480,11/16/2020,8:00 AM,Delhi,0,0,437801,7614,485405
1481,11/16/2020,8:00 AM,Goa,0,0,43656,662,45903
1482,11/16/2020,8:00 AM,Gujarat,0,0,171932,3803,188310
1483,11/16/2020,8:00 AM,Karnataka,0,0,822953,11529,861647
1484,11/16/2020,8:00 AM,Madhya Pradesh,0,0,171691,3090,183927
1485,11/16/2020,8:00 AM,Maharashtra,0,0,1615379,45974,1747242
1486,11/17/2020,8:00 AM,Delhi,0,0,441361,7713,489202
1487,11/17/2020,8:00 AM,Goa,0,0,43941,663,46028
1488,11/17/2020,8:00 AM,Gujarat,0,0,172972,3808,189236
1489,11/17/2020,8:00 AM,Karnataka,0,0,825141,11541,862804
1490,11/17/2020,8:00 AM,Madhya Pradesh,0,0,172436,3092,184524
1491,11/17/2020,8:00 AM,Maharashtra,0,0,1618380,46034,1749777
1492,11/18/2020,8:00 AM,Delhi,0,0,445782,7812,495598
1493,11/18/2020,8:00 AM,Goa,0,0,44132,667,46182
1494,11/18/2020,8:00 AM,Gujarat,0,0,174088,3815,190361
1495,11/18/2020,8:00 AM,Karnataka,0,0,827241,11557,864140
1496,11/18/2020,8:00 AM,Madhya Pradesh,0,0,173284,3102,185446
1497,11/18/2020,8:00 AM,Maharashtra,0,0,1623503,46102,1752509
1498,11/19/2020,8:00 AM,Delhi,0,0,452683,7943,503084
1499,11/19/2020,8:00 AM,Goa,0,0,44310,670,46344
1500,11/19/2020,8:00 AM,Gujarat,0,0,175362,3823,191642
1501,11/19/2020,8:00 AM,Karnataka,0,0,829188,11578,865931
1502,11/19/2020,8:00 AM,Madhya Pradesh,0,0,174202,3115,186655
1503,11/19/2020,8:00 AM,Maharashtra,0,0,1630111,46202,1757520
1504,11/20/2020,8:00 AM,Delhi,0,0,459368,8041,510630
1505,11/20/2020,8:00 AM,Goa,0,0,44467,670,46480
1506,11/20/2020,8:00 AM,Gujarat,0,0,176475,3830,192982
1507,11/20/2020,8:00 AM,Karnataka,0,0,830988,11604,867780
1508,11/20/2020,8:00 AM,Madhya Pradesh,0,0,175089,3129,188018
1509,11/20/2020,8:00 AM,Maharashtra,0,0,1635971,46356,1763055
1510,11/21/2020,8:00 AM,Delhi,0,0,468143,8159,517238
1511,11/21/2020,8:00 AM,Goa,0,0,44665,672,46632
1512,11/21/2020,8:00 AM,Gujarat,0,0,177515,3837,194402
1513,11/21/2020,8:00 AM,Karnataka,0,0,833169,11621,869561
1514,11/21/2020,8:00 AM,Madhya Pradesh,0,0,176006,3138,189546
1515,11/21/2020,8:00 AM,Maharashtra,0,0,1642916,46511,1768695
1516,11/22/2020,8:00 AM,Delhi,0,0,475106,8270,523117
1517,11/22/2020,8:00 AM,Goa,0,0,44812,675,46748
1518,11/22/2020,8:00 AM,Gujarat,0,0,178786,3846,195917
1519,11/22/2020,8:00 AM,Karnataka,0,0,834968,11641,871342
1520,11/22/2020,8:00 AM,Madhya Pradesh,0,0,176905,3149,191246
1521,11/22/2020,8:00 AM,Maharashtra,0,0,1647004,46573,1774455
1522,11/23/2020,8:00 AM,Delhi,0,0,481260,8391,529863
1523,11/23/2020,8:00 AM,Goa,0,0,44979,677,46826
1524,11/23/2020,8:00 AM,Gujarat,0,0,179953,3859,197412
1525,11/23/2020,8:00 AM,Karnataka,0,0,836505,11654,873046
1526,11/23/2020,8:00 AM,Madhya Pradesh,0,0,178117,3162,193044
1527,11/23/2020,8:00 AM,Maharashtra,0,0,1651064,46623,1780208
1528,11/24/2020,8:00 AM,Delhi,0,0,488476,8512,534317
1529,11/24/2020,8:00 AM,Goa,0,0,45083,677,46901
1530,11/24/2020,8:00 AM,Gujarat,0,0,181187,3876,198899
1531,11/24/2020,8:00 AM,Karnataka,0,0,838150,11678,874555
1532,11/24/2020,8:00 AM,Madhya Pradesh,0,0,179237,3172,194745
1533,11/24/2020,8:00 AM,Maharashtra,0,0,1654793,46653,1784361
1534,11/25/2020,8:00 AM,Delhi,0,0,493419,8621,540541
1535,11/25/2020,8:00 AM,Goa,0,0,45168,679,47068
1536,11/25/2020,8:00 AM,Gujarat,0,0,182473,3892,200409
1537,11/25/2020,8:00 AM,Karnataka,0,0,840099,11695,876425
1538,11/25/2020,8:00 AM,Madhya Pradesh,0,0,180349,3183,196511
1539,11/25/2020,8:00 AM,Maharashtra,0,0,1658879,46683,1789800
1540,11/26/2020,8:00 AM,Delhi,0,0,498780,8720,545787
1541,11/26/2020,8:00 AM,Goa,0,0,45229,683,47193
1542,11/26/2020,8:00 AM,Gujarat,0,0,183756,3906,201949
1543,11/26/2020,8:00 AM,Karnataka,0,0,841432,11714,878055
1544,11/26/2020,8:00 AM,Madhya Pradesh,0,0,181345,3197,198284
1545,11/26/2020,8:00 AM,Maharashtra,0,0,1663723,46748,1795959
1546,11/27/2020,8:00 AM,Delhi,0,0,503717,8811,551262
1547,11/27/2020,8:00 AM,Goa,0,0,45340,685,47341
1548,11/27/2020,8:00 AM,Gujarat,0,0,185058,3922,203509
1549,11/27/2020,8:00 AM,Karnataka,0,0,842499,11726,879560
1550,11/27/2020,8:00 AM,Madhya Pradesh,0,0,182544,3209,199952
1551,11/27/2020,8:00 AM,Maharashtra,0,0,1668538,46813,1802365
1552,11/28/2020,8:00 AM,Delhi,0,0,509654,8909,556744
1553,11/28/2020,8:00 AM,Goa,0,0,45492,686,47491
1554,11/28/2020,8:00 AM,Gujarat,0,0,186446,3938,205116
1555,11/28/2020,8:00 AM,Karnataka,0,0,843950,11738,881086
1556,11/28/2020,8:00 AM,Madhya Pradesh,0,0,183696,3224,201597
1557,11/28/2020,8:00 AM,Maharashtra,0,0,1672627,46898,1808550
1558,11/29/2020,8:00 AM,Delhi,0,0,516166,8998,561742
1559,11/29/2020,8:00 AM,Goa,0,0,45655,686,47689
1560,11/29/2020,8:00 AM,Gujarat,0,0,187969,3953,206714
1561,11/29/2020,8:00 AM,Karnataka,0,0,846082,11750,882608
1562,11/29/2020,8:00 AM,Madhya Pradesh,0,0,185013,3237,203231
1563,11/29/2020,8:00 AM,Maharashtra,0,0,1676564,46986,1814515
1564,11/30/2020,8:00 AM,Delhi,0,0,522491,9066,566648
1565,11/30/2020,8:00 AM,Goa,0,0,45790,687,47804
1566,11/30/2020,8:00 AM,Gujarat,0,0,189420,3969,208278
1567,11/30/2020,8:00 AM,Karnataka,0,0,847612,11765,883899
1568,11/30/2020,8:00 AM,Madhya Pradesh,0,0,186521,3250,204745
1569,11/30/2020,8:00 AM,Maharashtra,0,0,1680926,47071,1820059
1570,12/1/2020,8:00 AM,Delhi,0,0,528315,9174,570374
1571,12/1/2020,8:00 AM,Goa,0,0,45940,688,47963
1572,12/1/2020,8:00 AM,Gujarat,0,0,190821,3989,209780
1573,12/1/2020,8:00 AM,Karnataka,0,0,849821,11778,884897
1574,12/1/2020,8:00 AM,Madhya Pradesh,0,0,188097,3260,206128
1575,12/1/2020,8:00 AM,Maharashtra,0,0,1685122,47151,1823896
1576,12/2/2020,8:00 AM,Delhi,0,0,533351,9260,574380
1577,12/2/2020,8:00 AM,Goa,0,0,46068,690,48124
1578,12/2/2020,8:00 AM,Gujarat,0,0,192368,4004,211257
1579,12/2/2020,8:00 AM,Karnataka,0,0,850707,11792,886227
1580,12/2/2020,8:00 AM,Madhya Pradesh,0,0,189780,3270,207485
1581,12/2/2020,8:00 AM,Maharashtra,0,0,1691412,47246,1828826
1582,12/3/2020,8:00 AM,Delhi,0,0,538680,9342,578324
1583,12/3/2020,8:00 AM,Goa,0,0,46132,693,48241
1584,12/3/2020,8:00 AM,Gujarat,0,0,193938,4018,212769
1585,12/3/2020,8:00 AM,Karnataka,0,0,851690,11808,887667
1586,12/3/2020,8:00 AM,Madhya Pradesh,0,0,191618,3287,208924
1587,12/3/2020,8:00 AM,Maharashtra,0,0,1695208,47357,1832176
1588,12/4/2020,8:00 AM,Delhi,0,0,543514,9424,582058
1589,12/4/2020,8:00 AM,Goa,0,0,46251,696,48365
1590,12/4/2020,8:00 AM,Gujarat,0,0,195365,4031,214309
1591,12/4/2020,8:00 AM,Karnataka,0,0,852584,11821,889113
